datetime,open,high,low,close,volume
1991/9/26,50.249999,50.249999,49,1.590381,17805200
1991/9/27,50,50.75,48.750001,1.558574,15702400
1991/9/30,49.249999,49.75,49,1.574477,15800400
1991/10/1,49.249999,51.250001,49,1.614237,32844000
1991/10/2,51.75,51.75,49.500001,1.582429,4496800
1991/10/3,50,50,47.499999,1.518814,45250800
1991/10/4,48,48.750001,47.499999,1.534718,19843600
1991/10/7,48,48.750001,47.499999,1.530742,16175600
1991/10/8,48.125,48.499999,46.5,1.534718,43064000
1991/10/9,48.25,48.750001,47.750001,1.526766,33185600
1991/10/10,48.750001,49,46.749999,1.518814,39303600
1991/10/11,48.125,48.875,46.5,1.54267,30013200
1991/10/14,49,50.249999,48.750001,1.586405,27969200
1991/10/15,50.500001,52.5,50,1.6699,72052400
1991/10/16,52.5,54.000001,52.250001,1.701708,50218000
1991/10/17,53.000001,53.25,51.5,1.665924,37903600
1991/10/18,55.125,55.499999,54.499999,1.749419,111739600
1991/10/21,55.25,55.875,54.25,1.741468,29173200
1991/10/22,55.499999,56.249999,54.499999,1.733516,52052000
1991/10/23,55,55.25,52.749999,1.68978,42207200
1991/10/24,53.000001,53.25,51.5,1.657972,44475200
1991/10/25,51.75,52.250001,50.75,1.630141,26742800
1991/10/28,51.5,51.75,50.75,1.638093,19465600
1991/10/29,51.5,51.999999,50.75,1.646045,25309200
1991/10/30,51.999999,52.749999,49.500001,1.582429,37060800
1991/10/31,50.75,51.75,50,1.638093,57951600
1991/11/1,51.250001,51.999999,50.500001,1.622189,50316000
1991/11/4,50.75,50.75,48.499999,1.582429,48823600
1991/11/5,49.75,50.500001,48.750001,1.550622,53900000
1991/11/6,49,49.249999,47.499999,1.526766,59197600
1991/11/7,48.499999,50.500001,48.25,1.582429,74183200
1991/11/8,51.250001,53.749999,50.999999,1.693756,93956800
1991/11/11,53.5,54.499999,53.25,1.70966,41235600
1991/11/12,54.25,54.750001,53.749999,1.733516,41672400
1991/11/13,54.000001,54.499999,53.5,1.721588,46480000
1991/11/14,54.25,55.25,54.000001,1.741468,47000800
1991/11/15,54.499999,54.750001,49.75,1.590381,64237600
