datetime,open,high,low,close,volume,adj_price
1991/10/10,97.625,99.875,97,99.75,5668800,17.003584
1991/10/11,100,100.5,99.5,99.875,3574400,17.024892
1991/10/14,99.25,101.625,99.125,101.25,3164000,17.259277
1991/10/15,101.875,104.75,99.75,104.25,12134400,17.770663
1991/10/16,103.75,103.75,101.375,101.625,8103600,17.3232
1991/10/17,101,101.25,99.375,99.875,6527600,17.024892
1991/10/18,100,100.375,99.625,100.375,5262800,17.110123
1991/10/21,100.25,101,99.875,100.25,3765200,17.088815
1991/10/22,100.25,100.5,98.5,98.5,4621600,16.790507
1991/10/23,98.625,98.75,97.25,98.5,6324000,16.790507
1991/10/24,98,99.125,97.625,98.25,3886400,16.747891
1991/10/25,98.25,98.625,97.5,98,3980400,16.705276
1991/10/28,98.25,98.625,98,98.25,3588800,16.747891
1991/10/29,98.375,99.375,97.5,98.875,4721600,16.85443
1991/10/30,99,100.25,98.875,100.25,6108400,17.088815
1991/10/31,100.125,100.375,98.25,98.25,4530000,16.747891
1991/11/1,98.375,99.375,97.75,98.375,8552000,16.769199
1991/11/4,97,97.75,96.625,97,4563600,16.740723
1991/11/5,97.25,97.75,96.625,96.625,4686400,16.676004
1991/11/6,96.75,97.25,96.375,96.625,4031200,16.676004
1991/11/7,98.375,100,98.25,99.875,7596800,17.236904
1991/11/8,101,101.375,100,100.25,5540000,17.301623
1991/11/11,100.125,100.75,99.875,100.125,2657200,17.28005
1991/11/12,100.25,100.625,99.125,99.375,4600000,17.150612
1991/11/13,98.625,99.125,98.375,98.875,3690400,17.064319
1991/11/14,99.125,100.125,98.375,100,4410000,17.258477
1991/11/15,100,100.125,96,96.25,7829200,16.611284
1991/11/18,96.875,97.75,96.25,97.25,6846000,16.783869
1991/11/19,96.625,96.75,95,96.5,8497200,16.654431
1991/11/20,97,97.375,95.375,95.5,5392800,16.481846
1991/11/21,95.125,96.75,95.125,95.375,6108000,16.460273
1991/11/22,95.375,96,94.625,94.75,5471200,16.352407
1991/11/25,95,95.625,94.625,95.125,4254000,16.417126
1991/11/26,95.625,98.125,94.625,97.875,7790800,16.891735
1991/11/27,96.625,97.125,94.125,94.25,7215600,16.266115
1991/11/29,93.875,93.875,92.375,92.5,6569600,15.964091
1991/12/2,91.125,92.375,90.625,92.25,9391200,15.920945
1991/12/3,91.75,92.125,91,91.25,6254400,15.74836
1991/12/4,91.375,91.5,90,90,9360000,15.532629
1991/12/5,90.125,91.125,90.125,90.25,7571200,15.575776
1991/12/6,90,90.25,89,89,10786400,15.360045
1991/12/9,89.375,89.75,84.625,85.125,15580400,14.691279
1991/12/10,85.375,86.5,83.5,86.25,20028000,14.885437
1991/12/11,87,87.875,85.625,87.75,10360800,15.144314
1991/12/12,88.5,89.25,88,88.625,8372400,15.295325
1991/12/13,88.75,88.875,87.25,88,7117200,15.18746
1991/12/16,87.75,88,86.75,86.875,5168400,14.993302
1991/12/17,86.75,87,85.25,85.5,5928000,14.755998
1991/12/18,85.5,86.875,84.875,86.25,7624000,14.885437
1991/12/19,85.625,85.875,84.5,84.875,7609600,14.648133
1991/12/20,86,86.25,85,85.75,12893200,14.799144
1991/12/23,85.875,88.5,85.5,88.25,9367200,15.230606
1991/12/24,88.25,90,87.875,88.25,6876800,15.230606
1991/12/26,88.25,88.875,87.5,88.25,4915200,15.230606
1991/12/27,88.375,89.625,88.375,89.375,6164000,15.424764
1991/12/30,89.75,90.75,89.125,90.375,7784800,15.597349
1991/12/31,90.125,91.125,88.875,89,7626000,15.360045
1992/1/2,89,90.625,88.875,90.25,7123600,15.575776
1992/1/3,90.25,91.125,90,90.375,5802400,15.597349
1992/1/6,91,93.125,90.875,92.25,8794000,15.920945
1992/1/7,92,94.75,91.875,94.625,7892000,16.330834
1992/1/8,94,95,92.25,92.375,10063600,15.942518
1992/1/9,92.625,94.25,91.25,91.25,8160400,15.74836
1992/1/10,91.375,92.5,90.625,90.875,6446000,15.683641
1992/1/13,90.75,90.875,89.75,90.25,5333200,15.575776
1992/1/14,90.375,92.5,90.25,92.375,5353600,15.942518
1992/1/15,94,95.75,93.5,95.375,12415600,16.460273
1992/1/16,95.125,97.125,95,95.5,9012800,16.481846
1992/1/17,95,98.125,92.625,96.375,14328000,16.632857
1992/1/20,96.25,96.375,95.25,95.25,4839600,16.4387
1992/1/21,95.25,95.5,92.875,92.875,5705600,16.028811
1992/1/22,92.875,95.625,92.875,95.625,5093600,16.503419
1992/1/23,95.5,95.875,93.25,93.5,5356800,16.136676
1992/1/24,93.625,94.25,93.125,93.125,4221200,16.071957
1992/1/27,93.5,94,93.375,93.75,2872000,16.179822
1992/1/28,93.875,94,92.875,93.25,3914000,16.09353
1992/1/29,92.75,94.125,91.625,91.875,5754400,15.856226
1992/1/30,92.125,92.5,91.375,91.75,4190400,15.834653
1992/1/31,91.875,92,90,90,5962000,15.532629
1992/2/3,90,91.375,89.25,91.375,6077200,15.769934
1992/2/4,91.125,92.25,90,92.25,6010400,15.920945
1992/2/5,91.75,92.125,91,91.25,6530000,15.74836
1992/2/6,90.375,90.875,89.625,89.875,5606800,15.719501
1992/2/7,90,90.375,88.625,89.25,6896800,15.610186
1992/2/10,89.625,89.875,89.125,89.75,3783200,15.697638
1992/2/11,89.75,90.875,89.75,90.25,4522800,15.78509
1992/2/12,90.5,92.375,89.875,92.125,6326000,16.113035
1992/2/13,92.75,93.25,90.125,90.75,7816000,15.872542
1992/2/14,90.5,91.125,89.5,89.75,5180400,15.697638
1992/2/18,90,91.125,89.125,89.625,5258000,15.675775
1992/2/19,90,90.75,89.375,89.625,4593600,15.675775
1992/2/20,89.75,90.625,89.125,89.75,5452800,15.697638
1992/2/21,89.75,90.375,89.25,89.875,5784400,15.719501
1992/2/24,89.875,90.25,88.75,89.375,4226000,15.632049
1992/2/25,89.25,89.25,88.125,88.25,6319200,15.435282
1992/2/26,88.375,88.625,87.625,88.25,6221200,15.435282
1992/2/27,88,88.375,87.5,87.75,5926400,15.34783
1992/2/28,88.375,88.625,86.625,86.875,6988800,15.194789
1992/3/2,86.875,87.75,86.25,87.5,5765600,15.304104
1992/3/3,87.625,88.625,87.125,88.25,6309200,15.435282
1992/3/4,88.25,89.625,87.375,87.375,7210000,15.282241
1992/3/5,86.75,88.125,86.5,86.625,6630800,15.151063
1992/3/6,86.75,87.25,86,86.375,7251200,15.107337
1992/3/9,86.375,87.375,85.125,87.375,6315200,15.282241
1992/3/10,87.75,88.375,87.5,87.875,5055200,15.369693
1992/3/11,87.875,88.375,87.125,87.75,4870400,15.34783
1992/3/12,87.625,89.125,87.625,89.125,5398800,15.588323
1992/3/13,90.25,90.25,89.125,89.625,5373600,15.675775
1992/3/16,89.25,89.625,88.25,88.75,3903200,15.522734
1992/3/17,88.75,88.875,87.375,87.625,5886800,15.325967
1992/3/18,87.375,88.5,87.25,87.5,4292400,15.304104
1992/3/19,85.875,87.125,85.625,85.875,7691600,15.019885
1992/3/20,85.875,86.625,85.75,86.125,7849600,15.063611
1992/3/23,86,86.75,85.625,85.625,4996000,14.976159
1992/3/24,85.75,86,85,85.25,7334000,14.91057
1992/3/25,85.125,86,84.75,85.125,5261200,14.888707
1992/3/26,85.375,85.375,84.125,84.125,6360400,14.713803
1992/3/27,84,84.375,83.125,83.25,8572400,14.560762
1992/3/30,83.375,83.875,83.125,83.375,5402000,14.582625
1992/3/31,83.375,84.875,83.375,83.5,6479200,14.604488
1992/4/1,83.5,83.5,82.75,82.875,7874400,14.495173
1992/4/2,83.25,83.5,81.875,82.25,8291200,14.385858
1992/4/3,82.125,82.375,81.75,81.75,6910000,14.298406
1992/4/6,82,83.125,81.625,83.125,5685200,14.538899
1992/4/7,83.375,84.875,82.25,82.375,7705600,14.407721
1992/4/8,82.625,85,82.625,84.875,12080400,14.844981
1992/4/9,85.375,85.875,84.625,85.125,9102400,14.888707
1992/4/10,85.625,86.125,84.5,86,8211600,15.041748
1992/4/13,86.125,87.5,85.875,87.5,6849200,15.304104
1992/4/14,89.5,89.75,88,88.25,13266400,15.435282
1992/4/15,88.75,88.875,87.625,88.5,8862400,15.479008
1992/4/16,88.5,88.625,87.5,88.625,8252400,15.500871
1992/4/20,88.5,89.75,88.25,89.5,7171200,15.653912
1992/4/21,89.625,90.25,89.5,90,8468800,15.741364
1992/4/22,89.875,90.125,89.625,90.125,5299600,15.763227
1992/4/23,90,90.625,89,89.25,5901600,15.610186
1992/4/24,89.125,89.25,88.125,88.125,3972400,15.413419
1992/4/27,87.875,88.75,87.75,88.125,4003600,15.413419
1992/4/28,88.125,88.5,87.375,88.5,4435600,15.479008
1992/4/29,88.875,88.875,87.75,88.125,5074400,15.413419
1992/4/30,88.5,90.75,88.25,90.75,6727600,15.872542
1992/5/1,91.25,92.125,90.375,90.625,8297600,15.850679
1992/5/4,92.5,93,92.125,92.5,9364800,16.178624
1992/5/5,92.5,94,92.375,93.875,8179600,16.419118
1992/5/6,94,94.125,93.125,93.375,8116400,16.331666
1992/5/7,92.75,94.125,92.75,93.75,7582800,16.612528
1992/5/8,94.125,94.25,93.125,93.125,5698800,16.501778
1992/5/11,93.5,94.375,93.375,93.875,6591200,16.634678
1992/5/12,93.75,93.875,93,93.5,5132000,16.568228
1992/5/13,93.5,93.625,92.375,92.375,5552800,16.368878
1992/5/14,92.125,92.25,91,91.75,5878000,16.258128
1992/5/15,91.375,92.125,91.125,91.625,6408400,16.235978
1992/5/18,91.625,91.875,90.5,90.75,4679600,16.080927
1992/5/19,90.875,92.5,90.625,92.5,4916000,16.391028
1992/5/20,92.375,92.75,91.5,91.625,4626000,16.235978
1992/5/21,91.375,91.625,90.625,91.5,3735600,16.213828
1992/5/22,91.5,92.25,91.25,91.75,3357600,16.258128
1992/5/26,91.25,91.5,90.375,90.5,3876400,16.036627
1992/5/27,90.375,91,90.125,90.875,3630000,16.103077
1992/5/28,90.875,91.5,90.375,91.125,3252000,16.147378
1992/5/29,91.375,92,90.75,90.75,4138800,16.080927
1992/6/1,90.5,91.25,90.125,90.625,4687200,16.058777
1992/6/2,90.625,91,90.375,90.625,4106400,16.058777
1992/6/3,90.625,90.75,89.75,89.75,4516400,15.903727
1992/6/4,89.625,89.75,88.875,89,4184000,15.770827
1992/6/5,88.625,90.75,88.25,90.375,6172800,16.014477
1992/6/8,90.375,91.25,90.375,91,3882400,16.125228
1992/6/9,91,91,90.375,90.625,3520400,16.058777
1992/6/10,90.5,91.125,90.125,90.125,7176400,15.970177
1992/6/11,90.5,92.125,90.375,92,7861600,16.302428
1992/6/12,92.5,93.875,92.25,93,11170400,16.479628
1992/6/15,92.5,94.125,92.5,94.125,7490800,16.678978
1992/6/16,94,94,92.875,93.125,6823200,16.501778
1992/6/17,92.875,93.875,92.125,92.625,7372800,16.413178
1992/6/18,93.375,95.875,93.125,94.5,12766800,16.745429
1992/6/19,95,95.5,94.75,95,9402000,16.834029
1992/6/22,94.75,95.375,94.625,95.25,7436800,16.878329
1992/6/23,95.5,96.375,95.25,95.875,8334400,16.989079
1992/6/24,96.375,97.875,96.25,97.625,8484400,17.29918
1992/6/25,97.625,98.25,96.625,97.125,7344000,17.210579
1992/6/26,96.75,97.375,96.5,97.25,4185600,17.232729
1992/6/29,97.875,98.625,97.75,98.625,5179600,17.47638
1992/6/30,98.625,98.625,97.75,97.875,4276000,17.34348
1992/7/1,97.875,98.5,97.75,98.25,6107600,17.40993
1992/7/2,98.25,98.25,96.875,96.875,5085200,17.166279
1992/7/6,97.125,98.25,97,98.125,4594800,17.38778
1992/7/7,98.125,98.75,96.625,96.75,5414400,17.144129
1992/7/8,96.75,97.875,96.75,97.875,5013200,17.34348
1992/7/9,97.75,98.375,97.5,97.5,4561600,17.277029
1992/7/10,97.75,97.875,96.5,97.625,3664400,17.29918
1992/7/13,98,98.875,97.625,97.875,4772800,17.34348
1992/7/14,97.875,98.375,97.5,97.875,3684000,17.34348
1992/7/15,98,99.375,98,99.25,8332000,17.58713
1992/7/16,99,100.375,99,100.25,10243600,17.76433
1992/7/17,97,97.375,94.625,95,23750000,16.834029
1992/7/20,93.25,93.375,92.75,92.875,11625200,16.457478
1992/7/21,93.125,94.25,92.875,93.75,7960400,16.612528
1992/7/22,93.5,94,92.5,92.5,6144400,16.391028
1992/7/23,92.75,93.25,92.625,92.75,4278400,16.435328
1992/7/24,92.625,93.625,92.375,92.75,6149200,16.435328
1992/7/27,92.75,93.25,92.375,92.375,3493200,16.368878
1992/7/28,92.625,94,92.375,93.75,4620400,16.612528
1992/7/29,94.625,94.875,94.25,94.375,6348800,16.723279
1992/7/30,94.375,95.5,94.375,95.375,4461200,16.900479
1992/7/31,94.875,95.125,94.5,94.75,3285600,16.789729
1992/8/3,94.5,95.25,94.375,94.875,2655600,16.811879
1992/8/4,94.75,94.875,94.25,94.25,2539200,16.701129
1992/8/5,92.625,93,91.375,91.625,10568800,16.235978
1992/8/6,90,90.125,88.125,88.25,13726800,15.847204
1992/8/7,88.375,88.625,86.625,87.125,11211200,15.645186
1992/8/10,87.25,88.75,87.25,88.5,6414000,15.892097
1992/8/11,88.375,88.625,87.75,88,5900400,15.802311
1992/8/12,88.125,89,88,88.375,5770000,15.869651
1992/8/13,88.625,89.125,87.875,88.125,5375600,15.824758
1992/8/14,88.375,88.75,88.25,88.375,3994400,15.869651
1992/8/17,88.875,89.125,88.5,88.625,2919600,15.914544
1992/8/18,88.625,88.625,87.875,88,3312800,15.802311
1992/8/19,88.25,88.5,86.5,86.625,5366400,15.5554
1992/8/20,86.625,86.875,85.5,85.875,5785200,15.420721
1992/8/21,86.375,86.5,85.75,86,7381200,15.443168
1992/8/24,85.625,86.25,85,85.125,5701600,15.286042
1992/8/25,85.375,87.125,85.25,87.125,7609600,15.645186
1992/8/26,87,87.125,86.25,86.375,3236400,15.510507
1992/8/27,86.75,87.375,86.375,87.375,4705200,15.690079
1992/8/28,87.375,87.375,86.625,87.25,3150800,15.667632
1992/8/31,87.5,87.5,86.5,86.625,3956000,15.5554
1992/9/1,86.625,87.625,86.5,87.625,3857600,15.734972
1992/9/2,87.5,87.625,86.75,87.5,3192800,15.712525
1992/9/3,87.75,87.75,86.625,86.625,4713600,15.5554
1992/9/4,86.25,86.625,85.875,86,3150800,15.443168
1992/9/8,85.875,86.375,85.875,86.125,3048800,15.465614
1992/9/9,86.25,86.875,86.25,86.875,3424400,15.600293
1992/9/10,87,87.5,86.625,87.5,4386800,15.712525
1992/9/11,87.25,88.25,87.125,88,4110400,15.802311
1992/9/14,88.625,88.75,88.125,88.375,5339200,15.869651
1992/9/15,87,87,85.375,85.5,7314800,15.353382
1992/9/16,84,84.5,82.5,83.125,19267600,14.926899
1992/9/17,83.25,83.75,82.75,83.75,9558400,15.039131
1992/9/18,83.375,84,83.25,83.5,9266400,14.994238
1992/9/21,83.875,84.5,83.875,84.375,5025200,15.151364
1992/9/22,84.375,84.625,83.125,83.25,6032800,14.949346
1992/9/23,83.375,83.75,83.25,83.625,4450000,15.016685
1992/9/24,83.75,83.75,82.25,82.5,6388800,14.814667
1992/9/25,82.5,83.125,82,82.25,6580400,14.769774
1992/9/28,82,82.875,82,82.75,4589200,14.85956
1992/9/29,82.25,82.75,81,81,8558800,14.545309
1992/9/30,80.375,81.375,80,80.75,12027200,14.500416
1992/10/1,81,81.125,80,80.125,8548800,14.388184
1992/10/2,80.25,80.5,78.25,78.5,13153200,14.09638
1992/10/5,78.125,78.875,75.5,78.875,15406400,14.163719
1992/10/6,79.125,80.375,78.625,79.75,7226400,14.320845
1992/10/7,79.875,80,78,78.375,5016800,14.073933
1992/10/8,78.875,79.5,78.5,79.375,4831200,14.253505
1992/10/9,79.375,79.875,78.25,78.5,5417600,14.09638
1992/10/12,78.625,79,78.375,78.5,3519600,14.09638
1992/10/13,78.75,80,78.375,78.75,5924000,14.141273
1992/10/14,78.375,78.875,76.75,78,7798800,14.006594
1992/10/15,73.25,74.125,72,72.875,33316000,13.086289
1992/10/16,72.875,72.875,68.875,70.75,30614000,12.704699
1992/10/19,70.125,70.25,68.5,68.5,15607200,12.300663
1992/10/20,69.25,69.625,67.75,68.375,13419600,12.278216
1992/10/21,68.625,69.125,68.25,68.5,11067600,12.300663
1992/10/22,68.75,69,68,68.5,9732400,12.300663
1992/10/23,68.5,69.375,68.375,69.125,8948400,12.412895
1992/10/26,68.5,68.75,67.5,67.5,10102800,12.121091
1992/10/27,67.125,67.25,65,65.75,18146800,11.80684
1992/10/28,65.75,67.125,65.625,67.125,11386000,12.053752
1992/10/29,67.375,67.625,65.625,66,10283200,11.851733
1992/10/30,66,67.375,66,66.875,9178000,12.008859
1992/11/2,67,69,67,68.875,9288400,12.368002
1992/11/3,68.5,69.875,68.5,69.125,9500800,12.412895
1992/11/4,69,69.625,68.125,68.25,8319200,12.25577
1992/11/5,67.125,67.25,65.625,65.875,8544800,12.042793
1992/11/6,65.375,66.5,65,66.25,10569200,12.111348
1992/11/9,66.25,67.625,66.25,67.5,8865600,12.339864
1992/11/10,67.625,68,65.875,65.875,8748400,12.042793
1992/11/11,65.625,65.75,64.5,65,12580400,11.882832
1992/11/12,65.125,65.375,64.125,64.125,12532000,11.72287
1992/11/13,64.875,65.125,64,64.875,7405200,11.85998
1992/11/16,64.75,65.5,64.625,64.875,7060400,11.85998
1992/11/17,64.875,65,64,64.25,8082800,11.745722
1992/11/18,64.125,64.375,62.75,63.125,10828400,11.540058
1992/11/19,63,63.875,61,61.25,13230400,11.197284
1992/11/20,61.375,62.625,60.875,62.25,14860800,11.380096
1992/11/23,62.375,63.875,62.25,63.25,8880800,11.562909
1992/11/24,63.75,65.5,63.5,64.875,11388400,11.85998
1992/11/25,65.375,66,65.125,65.375,7154800,11.951386
1992/11/27,65.875,66.25,65.25,66,4918000,12.065644
1992/11/30,67.875,68.625,67.5,68.25,12956000,12.476973
1992/12/1,68.375,68.875,67.5,67.75,8359200,12.385567
1992/12/2,67.75,68.25,67.625,67.875,5331600,12.408418
1992/12/3,67.875,68,66.75,67.25,5785600,12.29416
1992/12/4,67.375,67.625,66.625,67,5785600,12.248457
1992/12/7,67.25,67.375,65.75,65.875,6673600,12.042793
1992/12/8,65.5,65.75,64.375,65.375,8853600,11.951386
1992/12/9,64,64.25,61.5,62.625,14416400,11.448651
1992/12/10,61.625,62.375,61.375,61.75,12756000,11.28869
1992/12/11,61.75,62.875,61.625,62.375,7787200,11.402948
1992/12/14,62.375,63.375,62.375,62.875,10167200,11.494354
1992/12/15,59.875,59.875,56,56.125,48774000,10.260368
1992/12/16,53.625,55,50.75,51.875,53685200,9.483414
1992/12/17,52.125,53.375,51.25,53,32101600,9.689078
1992/12/18,53.125,53.25,50.25,51.375,30629600,9.392007
1992/12/21,51.25,51.625,48.75,48.875,29538000,8.934975
1992/12/22,50,52,49,51.75,24462800,9.460562
1992/12/23,51.625,52.625,51,51.25,16744800,9.369156
1992/12/24,51.375,53,51.25,52.75,7149200,9.643375
1992/12/28,52.875,53,51.125,51.75,11082400,9.460562
1992/12/29,50.125,51.125,49.25,49.75,20006000,9.094937
1992/12/30,50.375,50.875,49.75,50.125,15928400,9.163491
1992/12/31,50.125,51.25,50,50.375,16729600,9.209195
1993/1/4,51.75,51.875,50,50.125,14225600,9.163491
1993/1/5,50,50,48.5,48.875,13935200,8.934975
1993/1/6,48.875,49.125,47.125,48,19358400,8.775014
1993/1/7,48,48.625,46.625,47,14734800,8.592201
1993/1/8,46.75,46.875,45.875,46.5,15790800,8.500795
1993/1/11,46.75,48.375,46.75,47.75,15498800,8.729311
1993/1/12,48,49.875,47.75,48.75,19464400,8.912124
1993/1/13,49,49,47.5,47.75,12833200,8.729311
1993/1/14,48.375,49.5,47.75,48.75,17147200,8.912124
1993/1/15,48.25,49,47.75,48.25,13492800,8.820717
1993/1/18,48.875,50.125,48.625,49.5,11902000,9.049233
1993/1/19,50.25,50.875,47.25,48.375,20156800,8.843569
1993/1/20,48.25,48.25,46.625,46.875,13433200,8.56935
1993/1/21,47,47,45.875,46.375,14555600,8.477943
1993/1/22,46.5,48.75,46.5,48.625,13682000,8.889272
1993/1/25,48.75,49.25,47.5,48.875,12218000,8.934975
1993/1/26,52.875,53.25,48.75,49,31217600,8.957827
1993/1/27,49.125,50,48.25,49.625,13230800,9.072085
1993/1/28,50,50.875,49.75,50.25,12382800,9.186343
1993/1/29,51,51.625,50.875,51.5,11926000,9.414859
1993/2/1,52,52.625,52,52.625,12158000,9.620523
1993/2/2,52.25,53,52,52.125,10541600,9.529117
1993/2/3,52.5,52.75,50.875,51.125,12790400,9.346304
1993/2/4,51,51.875,50.75,51.375,9488400,9.492268
1993/2/5,51.75,52.625,51.625,52,12586000,9.607746
1993/2/8,52.25,53.125,52.125,52.875,10330000,9.769415
1993/2/9,53,54.5,52.875,53.375,14322800,9.861797
1993/2/10,53.625,53.875,51.625,52.25,14409600,9.653937
1993/2/11,51.875,51.875,50.5,51.125,12374400,9.446077
1993/2/12,51.125,51.625,50.5,50.75,6433200,9.37679
1993/2/16,50.5,50.875,48.75,50,11937600,9.238217
1993/2/17,50.25,50.75,49.75,50.5,8032000,9.330599
1993/2/18,51,51.25,49.75,50.5,8332400,9.330599
1993/2/19,50.625,50.75,50,50.5,7657600,9.330599
1993/2/22,50.5,51.375,50.5,51.25,7544800,9.469172
1993/2/23,51.5,51.75,50.75,51.125,6755600,9.446077
1993/2/24,51.125,52,51,51.875,7446000,9.58465
1993/2/25,51.75,53.875,51.625,53.75,10568400,9.931083
1993/2/26,54,54.875,53.375,54.375,12123200,10.046561
1993/3/1,54.75,55.375,54.5,54.75,10496800,10.115848
1993/3/2,54.625,54.625,53.75,54.25,7140800,10.023465
1993/3/3,54.375,55.5,53.625,55.25,10871600,10.20823
1993/3/4,55.25,55.25,54.5,54.875,6880800,10.138943
1993/3/5,55.375,55.875,54.75,55.25,10661200,10.20823
1993/3/8,55.5,56.25,55.25,56.125,13425600,10.369899
1993/3/9,56.125,56.75,56,56.625,9726000,10.462281
1993/3/10,56.875,57.125,55,55.875,14489600,10.323708
1993/3/11,55.875,55.875,54.75,54.875,9042400,10.138943
1993/3/12,54,55.75,53.625,55.625,9710800,10.277516
1993/3/15,56.125,56.25,55,55,4830000,10.162039
1993/3/16,55.125,55.375,54.875,55.125,4576800,10.185134
1993/3/17,55,55.625,54.125,54.5,5487200,10.069657
1993/3/18,54.625,54.75,54.25,54.625,5583600,10.092752
1993/3/19,54.5,54.5,53.625,53.75,8929200,9.931083
1993/3/22,53.5,53.75,52.75,53.625,6731200,9.907988
1993/3/23,53.375,54.25,52.875,54.25,6629200,10.023465
1993/3/24,53.375,53.75,50.875,51.125,14302400,9.446077
1993/3/25,50.75,50.875,50.125,50.5,11220400,9.330599
1993/3/26,50.625,51.625,50.625,51.375,9603600,9.492268
1993/3/29,52,52.75,51.625,51.75,8231200,9.561555
1993/3/30,52,52,49.875,50,10202000,9.238217
1993/3/31,50.25,51.5,50.125,50.875,10373200,9.399886
1993/4/1,51.5,52.125,51.375,51.875,7670400,9.58465
1993/4/2,52,53.125,51.75,52.625,11237200,9.723223
1993/4/5,52.625,53,51.625,52.625,6808400,9.723223
1993/4/6,52.625,52.625,51.75,52,5642000,9.607746
1993/4/7,51.25,52.25,50.875,52.25,4946800,9.653937
1993/4/8,52.25,52.375,50.25,50.25,4822400,9.284408
1993/4/12,50.75,51.875,50.625,51,5597200,9.422981
1993/4/13,51,51.125,49.25,49.375,9255600,9.122739
1993/4/14,49.125,49.625,48.5,49,11047600,9.053453
1993/4/15,49,49.25,48.5,48.75,6251600,9.007262
1993/4/16,49,49.125,48.5,49,8439600,9.053453
1993/4/19,50.25,50.625,48.875,49.25,6998000,9.099644
1993/4/20,49.875,50.625,48.75,50.625,11799200,9.353695
1993/4/21,50,50.25,49.125,49.125,8731200,9.076548
1993/4/22,48.875,49,48.125,48.5,8602400,8.961071
1993/4/23,48.125,48.375,47.375,47.75,8626400,8.822497
1993/4/26,48.125,49.25,47.875,48.375,8000800,8.937975
1993/4/27,48.375,48.75,47.875,48.375,5892000,8.937975
